"ITEM NAME","CAT","TYPE","MAJOR RCP","MINOR RCP","GAME-SPECIFIC TAGS","MOD-SPECIFIC TAGS","MOD-SPECIFIC TAGS","COLOR TAG"
"{{ModId}}_PeanutKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_PeanutLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_PeanutMilk",-6,"Animal Product","raffadax_object","raffadax_artisan_object","milk_item, nut_milk_item
plant_milk_item","raffadax_milk_item",,"color_white"
"{{ModId}}_PeanutOil",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","oil_item","raffadax_oil_item",,
"{{ModId}}_PeanutTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_Pear",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,,,"color_yellow_green"
"{{ModId}}_PearBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_PearButter",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","butter_item","raffadax_puree",,
"{{ModId}}_PearCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PearJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PearJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PearJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_PearlDust",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_PearLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_PearPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_PearSoda",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","soda_item","raffadax_beverage","raffadax_soda",
"{{ModId}}_PearWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_Pecan",-81,"Forage","raffadax_object","raffadax_fruittrees_object","nut_item",,,"color_brown"
"{{ModId}}_PecanButter",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nut_butter_item","raffadax_puree",,
"{{ModId}}_PecanExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_PecanFlour",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flour_item","raffadax_baking_component",,
"{{ModId}}_PecanKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_PecanLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_PecanMilk",-6,"Animal Product","raffadax_object","raffadax_artisan_object","milk_item, nut_milk_item
plant_milk_item","raffadax_milk_item",,"color_white"
"{{ModId}}_PecanOil",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","oil_item","raffadax_oil_item",,
"{{ModId}}_PecanTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_Pecorino",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_Penicillin",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_PenicillinPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_PeppercornBitters",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_PeppercornKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_PeppercornTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_PepperJack",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_Peppermint",-81,"Forage","raffadax_object","raffadax_crops_object","herb_item",,,"color_green"
"{{ModId}}_PeppermintExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_PeppermintJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PeppermintKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_PeppermintPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_PeppermintSchnapps",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_PeppermintSyrup",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","syrup_item","raffadax_syrup",,
"{{ModId}}_PeppermintTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_PeriwinkleBalsam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mead_balsam",,
"{{ModId}}_PeriwinkleBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_PeriwinkleDust",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_PeriwinkleFlower",-80,"Flower","raffadax_object","raffadax_crops_object",,,,"color_blue"
"{{ModId}}_PeriwinkleFlowerPreserves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PeriwinkleFlowerWater",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_PeriwinkleHoney",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","honey_item","raffadax_flow_honey",,
"{{ModId}}_PeriwinkleHoneyJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PeriwinkleJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PeriwinkleJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PeriwinkleKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_PeriwinkleLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_PeriwinkleMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mead",,
"{{ModId}}_PeriwinkleNectar",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nectar_item","raffadax_distillation",,
"{{ModId}}_PeriwinklePetals",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flower_petals","raffadax_milled_item",,
"{{ModId}}_PeriwinklePortMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_mead",,
"{{ModId}}_PeriwinklePortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_PeriwinklePuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_PeriwinkleTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_PeriwinkleWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_Persimmon",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,,,"color_orange"
"{{ModId}}_PersimmonBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_PersimmonJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PersimmonJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PersimmonJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_PersimmonLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_PersimmonPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_PersimmonPreserves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_PersimmonPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_PersimmonWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_Pesto",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","sauce_item","raffadax_cooking_component",,
"{{ModId}}_PetalsofBifrost",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flower_petals","raffadax_mythic_item","raffadax_milled_item",
"{{ModId}}_Peyote",-81,"Forage","raffadax_object","raffadax_crops_object","adult_item",,,"color_sea_green"
"{{ModId}}_PeyoteDust",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","adult_item, ground_item","raffadax_milled_item",,
"{{ModId}}_PeyoteKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item, adult_item","raffadax_kombucha",,
"{{ModId}}_PeyoteTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","adult_item, tea_item","raffadax_tea",,
"{{ModId}}_PhoenixFeather",-81,"Forage","raffadax_object","raffadax_artisan_object","feather_item","raffadax_divine_item",,"color_orange"
"{{ModId}}_PhoenixMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_mead",
"{{ModId}}_PhoenixTears",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","elixir_item","raffadax_mythic_item","raffadax_distillation",
"{{ModId}}_PickledAcorns",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledAdzukiBeans",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledAgave",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledAllium",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledAlmonds",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledAloe",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledAmaranth",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledArtichoke",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledAsparagus",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledAvocado",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBabyCorn",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBeets",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBlackBeans",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBlackBellPepper",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBlackCarrots",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBlackGarlic",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBlackOlives",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBlackWalnuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBlueCorn",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBluePotatoes",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBokChoy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBrazilNuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBroccoli",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledBrusselsSprouts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCabbage",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCaperBerries",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCaperLeaves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCapers",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCarawayRoot",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCarrots",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCashews",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCassavaLeaves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCauliflower",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCaveCarrots",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCayennePeppers",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCelery",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledChestnuts",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledChicory",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledChicoryRoot",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledChipotlePeppers",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledChives",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCorn",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledCucumber",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledDandelionGreens",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledDandelionRoot",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledDinosaurEggs",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledDuckEggs",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledEdamame",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledEggplant",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledEggs",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledFennel",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledFennelGreens",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledFiddleheadFern",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledFish",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGarbanzoBeans",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGarlic",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGentianRoot",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGinger",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGlassGemCorn",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGoldenCauliflower",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGoldenEggs",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGrapeLeaves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGrapes",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGreenBeans",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGreenBellPepper",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGreenLeafLettuce",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
"{{ModId}}_PickledGreenOnions",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","pickles_item","raffadax_pickles",,
